中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,681 Mbps,87244 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1576 Mbps,201728 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,14 ms,528 Mbps,67584 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,25 ms,896 Mbps,114688 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,685 Mbps,87756 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,29 ms,872 Mbps,111616 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,19 ms,567 Mbps,72601 kB/s
34.82.76.253,443,34.127.99.199,US,Seattle,隧道,34 ms,872 Mbps,111616 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,75 ms,337 Mbps,43212 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,25 ms,405 Mbps,51916 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,4 ms,888 Mbps,113664 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,71 ms,369 Mbps,47308 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,95 ms,48 Mbps,6150 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,44 ms,647 Mbps,82841 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,374 Mbps,47923 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,131 Mbps,16793 kB/s
140.238.81.228,443,2a0b:21c0:100a:1b4:0:97b2:a6c4:5049,DE,Frankfurt,隧道,175 ms,82 Mbps,10547 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,129 ms,338 Mbps,43315 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,214 Mbps,27443 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,115 Mbps,14745 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,80 ms,47 Mbps,6075 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,157 ms,44 Mbps,5668 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,161 ms,0 Mbps,76 kB/s
138.2.168.164,443,163.123.193.4,DE,Frankfurt,隧道,185 ms,117 Mbps,15052 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,168 ms,14 Mbps,1871 kB/s
130.162.144.191,443,2a09:bac5:4753:1a14::299:19,KR,Seoul,隧道,130 ms,41 Mbps,5353 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,3 Mbps,427 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,158 ms,41 Mbps,5292 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,187 ms,106 Mbps,13619 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,157 ms,148 Mbps,18944 kB/s
8.219.95.249,443,8.222.240.96,SG,Singapore,隧道,190 ms,3 Mbps,502 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,133 ms,126 Mbps,16179 kB/s
193.123.39.196,443,2a0b:21c0:100a:1b6:0:a31b:282c:468c,DE,Frankfurt,隧道,184 ms,114 Mbps,14643 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,109 ms,3 Mbps,392 kB/s
8.219.65.23,443,8.222.210.246,SG,Singapore,隧道,169 ms,82 Mbps,10547 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,160 ms,32 Mbps,4206 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,103 ms,6 Mbps,796 kB/s
47.253.192.14,443,47.253.192.14,US,Ashburn,中转,110 ms,3 Mbps,410 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,163 ms,5 Mbps,694 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,158 ms,149 Mbps,19148 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,177 ms,129 Mbps,16588 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,161 ms,146 Mbps,18739 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,87 ms,53 Mbps,6793 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,38 Mbps,4990 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,151 ms,140 Mbps,18022 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,89 ms,17 Mbps,2300 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,176 ms,140 Mbps,18022 kB/s
141.144.243.1,443,2a0b:21c0:1007:1ca:0:ded3:39b4:6e45,DE,Frankfurt,隧道,178 ms,110 Mbps,14131 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,167 ms,109 Mbps,14028 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,148 ms,40 Mbps,5171 kB/s
158.101.223.78,443,2606:f240:f00:46c4:0:5d13:a96:606c,US,Frankfurt,隧道,179 ms,106 Mbps,13619 kB/s
8.213.237.199,443,8.213.237.199,TH,Bangkok,中转,203 ms,77 Mbps,9932 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,191 ms,102 Mbps,13107 kB/s
144.22.252.124,443,144.22.252.124,BR,S
