中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,235 Mbps,30105 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,54 ms,600 Mbps,76800 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,7 ms,72 Mbps,9333 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,34 ms,436 Mbps,55910 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,25 ms,796 Mbps,101888 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,11 ms,117 Mbps,15052 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,74 ms,312 Mbps,39936 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,240 Mbps,30822 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,98 ms,184 Mbps,23654 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,66 ms,332 Mbps,42598 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,387 Mbps,49561 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,76 ms,452 Mbps,57856 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,257 Mbps,32972 kB/s
35.230.79.26,443,35.212.215.237,US,Seattle,隧道,82 ms,385 Mbps,49356 kB/s
35.197.23.75,443,35.212.215.237,US,Seattle,隧道,91 ms,341 Mbps,43724 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,73 ms,403 Mbps,51609 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,240 Mbps,30720 kB/s
193.123.61.156,443,2a0b:21c0:100a:1b7:0:4587:2b05:2302,DE,Frankfurt,隧道,92 ms,231 Mbps,29593 kB/s
47.90.141.204,443,91.149.239.238,US,Los Angeles,隧道,17 ms,1 Mbps,153 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,101 ms,45 Mbps,5763 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,95 ms,42 Mbps,5381 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,110 ms,330 Mbps,42291 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,111 ms,42 Mbps,5470 kB/s
130.61.23.77,443,130.61.23.77,175 Mbps,22425 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,264 Mbps,33792 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,73 ms,220 Mbps,28160 kB/s
193.123.38.223,443,2a0b:21c0:1007:1c7:0:4e2d:bf43:ad16,DE,Frankfurt,隧道,110 ms,238 Mbps,30515 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,202 Mbps,25907 kB/s
158.101.221.74,443,2a0b:21c0:1007:cb:0:159:cab9:c639,DE,Frankfurt,隧道,113 ms,208 Mbps,26624 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,142 Mbps,18227 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,51 Mbps,6608 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,87 ms,48 Mbps,6177 kB/s
168.138.149.17,443,168.138.149.17,BR,S
