中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,34 ms,488 Mbps,62464 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,234 Mbps,30003 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,35 ms,388 Mbps,49664 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,73 ms,302 Mbps,38707 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,117 ms,276 Mbps,35430 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,74 ms,250 Mbps,32051 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,71 ms,117 Mbps,15052 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,61 ms,70 Mbps,8966 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,70 ms,41 Mbps,5259 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,245 Mbps,31436 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,257 Mbps,32972 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,92 ms,47 Mbps,6112 kB/s
130.162.186.254,443,98.98.156.22,DE,Frankfurt,隧道,91 ms,141 Mbps,18124 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,172 Mbps,22118 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,59 Mbps,7565 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,84 ms,46 Mbps,5890 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,75 ms,174 Mbps,22323 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,213 Mbps,27340 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,75 ms,236 Mbps,30310 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,95 ms,193 Mbps,24780 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,65 ms,44 Mbps,5725 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,139 Mbps,17817 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,12 ms,1200 Mbps,153600 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,238 ms,68 Mbps,8761 kB/s
130.162.164.181,443,163.123.193.5,DE,Frankfurt,隧道,104 ms,135 Mbps,17305 kB/s
152.67.153.152,443,2a0b:21c0:100a:1b5:0:ee28:3284:a41a,DE,Frankfurt,隧道,96 ms,173 Mbps,22220 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,150 ms,226 Mbps,28979 kB/s
129.159.32.14,443,129.159.32.14,US,San Jose,中转,77 ms,247 Mbps,31641 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,68 ms,273 Mbps,35020 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,115 ms,195 Mbps,24985 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,19 Mbps,2444 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,177 Mbps,22732 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,89 ms,40 Mbps,5238 kB/s
132.226.31.178,443,2a09:bac5:60ef:1173::1bd:99,US,Los Angeles,隧道,67 ms,42 Mbps,5501 kB/s
129.159.194.174,443,129.159.32.14,US,San Jose,隧道,89 ms,40 Mbps,5178 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,87 ms,0 Mbps,109 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,90 ms,46 Mbps,6004 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,185 Mbps,23756 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,104 ms,19 Mbps,2445 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,223 Mbps,28569 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,94 ms,3 Mbps,478 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,94 ms,172 Mbps,22016 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,203 ms,26 Mbps,3348 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,121 ms,26 Mbps,3400 kB/s
144.22.252.124,443,144.22.252.124,BR,S
